age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,recency,avg_time_spent,monetary,frequency,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,tenure_months,visit_hour,login_spend_ratio,login_transaction_ratio,user_id,churn_risk_score
55.0,F,Town,No Membership,2025-04-02,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,20.0,48.21999999999997,27331.14,0.0,519.57,No,Yes,No,Not Applicable,Poor Product Quality,-11,9,0.0,0.0,b9167afa07550cc3,
10.0,F,Village,Premium Membership,2025-04-02,No,Without Offers,Desktop,Wi-Fi,8.0,114.94999999999999,88054.16,10.0,357.63290500031235,Yes,No,No,Not Applicable,Quality Customer Care,-11,21,11.495,0.00011356646863702975,94597783543433ba,
60.0,F,City,Gold Membership,2025-04-02,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,16.0,83.07999999999998,20658.87,17.0,712.32,No,Yes,No,Not Applicable,Poor Customer Service,-11,16,4.887058823529411,0.0008228910874602532,87bb6477d2ee090f,
40.0,F,City,No Membership,2025-04-02,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,10.0,685.34,45850.85,19.0,581.4677191613781,No,Yes,Yes,Unsolved,No reason specified,-11,18,36.07052631578947,0.00041438708333651396,94684153fb0a5fdc,
11.0,M,Town,Gold Membership,2025-04-02,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,-999.0,126.30000000000004,11211.420000000002,21.0,795.59,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,-11,10,6.014285714285716,0.0018730901170413736,aabd0063baec107a,
14.0,F,Village,Silver Membership,2025-04-02,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,-999.0,58.170000000000016,42861.47,6.0,693.03,Yes,No,Yes,No Information Available,Poor Customer Service,-11,7,9.695000000000002,0.00013998586609372007,a9be40449654643f,
10.0,M,Town,Premium Membership,2025-04-02,No,Without Offers,Smartphone,Fiber_Optic,14.0,122.56,28671.29,36.978170089547746,718.18,No,Yes,Yes,Solved in Follow-up,Too many ads,-11,19,3.314387913279755,0.001289728159756598,840a6e8ecb54ab78,
18.0,F,Village,No Membership,2025-04-02,No,Credit/Debit Card Offers,Desktop,Mobile_Data,20.0,69.74000000000001,11662.380000000001,15.0,603.98,Yes,No,Yes,Solved in Follow-up,Too many ads,-11,20,4.649333333333334,0.0012861868675176078,980affd509076313,
10.0,M,City,No Membership,2025-04-02,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,21.999999999999993,31.230000000000018,4597.48,13.0,0.0,No,Yes,Yes,Solved,Too many ads,-11,8,2.402307692307694,0.0028276360092920473,83caeba58ae765df,
37.0,F,Village,Silver Membership,2025-04-02,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,16.0,589.78,15372.61,25.0,761.99,No,Yes,No,Not Applicable,Poor Website,-11,6,23.5912,0.0016262690590602377,b07c4fce720eb745,
33.0,F,City,Platinum Membership,2025-04-02,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,8.0,307.04,12323.61,0.0,734.28,No,Yes,Yes,Solved,Too many ads,-11,3,0.0,0.0,ada43af60db61dbf,
18.0,M,Town,Platinum Membership,2025-04-02,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,7.0,644.68,44819.67,5.000000000000001,727.62,No,Yes,Yes,No Information Available,Poor Website,-11,15,128.93599999999998,0.00011155816185170487,97589b07774d5da7,
46.0,M,City,Premium Membership,2025-04-02,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,17.0,58.39999999999998,7599.670000000002,0.0,1131.5636878363257,Yes,No,No,Not Applicable,Poor Website,-11,20,0.0,0.0,a0d7225825900930,
42.0,M,Town,Silver Membership,2025-04-02,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,7.0,31.120000000000005,13906.13,13.0,618.22,Yes,No,Yes,No Information Available,Poor Customer Service,-11,0,2.3938461538461544,0.0009348395276040136,90771f3299aef796,
13.0,F,Town,Premium Membership,2025-04-02,Yes,Without Offers,Smartphone,Fiber_Optic,8.0,63.77000000000001,26452.01,28.0,377.0341154916396,No,Yes,Yes,Unsolved,Poor Website,-11,15,2.2775000000000003,0.001058520694646645,b6c0d987ed463df3,
33.0,M,Town,Silver Membership,2025-04-02,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,14.0,236.68,36547.06,6.0,675.12,Yes,No,Yes,Solved in Follow-up,No reason specified,-11,10,39.446666666666665,0.00016417189234920677,8f1c1b19ea7245a0,
46.0,F,City,No Membership,2025-04-02,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,6.0,883.6400000000001,35069.02,15.0,615.43,Yes,No,Yes,Solved in Follow-up,No reason specified,-11,1,58.90933333333334,0.0004277279490558904,8e5e748368d73d97,
53.0,M,City,Basic Membership,2025-04-02,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,15.0,390.96,39568.09,12.0,661.95,Yes,No,Yes,Solved in Follow-up,Too many ads,-11,11,32.58,0.0003032746842215533,bf8be08f4091b8c2,
33.0,F,Town,Silver Membership,2025-04-02,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,12.0,1363.055390063853,33225.07,5.000000000000001,624.46,Yes,No,No,Not Applicable,Poor Product Quality,-11,6,272.6110780127706,0.0001504887724841513,a5e5fd80d7b39a2b,
60.0,F,City,Basic Membership,2025-04-02,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,8.0,221.82,5154.639999999999,6.0,580.87,Yes,No,Yes,Unsolved,Poor Product Quality,-11,6,36.97,0.0011639998137600298,936ee2ed6ff2da65,
38.0,F,Town,Silver Membership,2025-04-02,No,Without Offers,Desktop,Fiber_Optic,16.0,936.125161328928,39972.67,21.0,766.01,No,Yes,No,Not Applicable,Poor Website,-11,16,44.57738863471086,0.0005253589515036149,86b3d0b018dc7923,
15.0,M,City,Silver Membership,2025-04-02,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,8.0,35.89999999999998,24840.58,0.0,700.26,Yes,No,Yes,Solved in Follow-up,User Friendly Website,-11,14,0.0,0.0,acb937133b03a94b,
44.0,F,Town,No Membership,2025-04-02,Yes,Without Offers,Both,Fiber_Optic,21.0,553.11,21688.06,15.0,708.55,No,Yes,Yes,Solved,Poor Customer Service,-11,11,36.874,0.000691624792627833,93893802ea4634cd,
22.0,F,City,Premium Membership,2025-04-02,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,16.0,49.110000000000014,14274.28,17.0,0.0,Yes,No,Yes,Solved in Follow-up,Reasonable Price,-11,15,2.8888235294117655,0.0011909532389724736,b3f43d989d5be8ff,
15.0,F,City,Gold Membership,2025-04-02,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,6.0,291.84,31726.13,1.01534857628004,604.01,Yes,Yes,Yes,No Information Available,Too many ads,-11,11,287.428383530336,3.200354333415516e-05,b5ebbb7c786493cf,
53.0,F,City,Premium Membership,2025-04-02,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,18.0,172.99,9044.149999999998,8.0,763.14,Yes,No,Yes,Solved in Follow-up,Products always in Stock,-11,21,21.62375,0.0008845496812856932,b3d6debe51e8daef,
37.0,M,City,No Membership,2025-04-02,No,Without Offers,Desktop,Fiber_Optic,23.0,311.26,1439.829999999998,0.0,0.0,Yes,No,Yes,Solved,Poor Product Quality,-11,2,0.0,0.0,b6a2e952bf777cc3,
46.0,F,Town,Premium Membership,2025-04-02,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14.0,80.10000000000002,35914.04,13.0,1123.6029889387771,Yes,No,No,Not Applicable,No reason specified,-11,11,6.161538461538464,0.0003619754279941772,9a54f27ab8da42d5,
30.0,F,City,Basic Membership,2025-04-02,Yes,Without Offers,Desktop,Fiber_Optic,21.999999999999993,896.9200000000001,19135.87,23.0,609.7,Yes,Yes,Yes,No Information Available,Poor Customer Service,-11,1,38.996521739130436,0.0012019312422168421,9196b199a68dc48e,
38.0,F,City,No Membership,2025-04-02,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,6.0,32.74000000000001,44063.91,6.0,659.68,No,Yes,Yes,Solved,Poor Customer Service,-11,2,5.456666666666668,0.00013616585545858276,83a39014f5111185,
11.0,F,Village,Basic Membership,2025-04-02,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,11.0,163.7,37806.2,25.0,672.56,No,Yes,No,Not Applicable,Poor Website,-11,3,6.547999999999999,0.0006612671995598606,aca20cb9ef68d428,
17.0,M,Town,Platinum Membership,2025-04-02,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,13.0,32.81999999999999,44541.94,13.0,729.53,Yes,No,Yes,No Information Available,Too many ads,-11,5,2.5246153846153843,0.000291859761833454,a50e0f9d90d5ece9,
41.0,F,Town,Gold Membership,2025-04-02,No,Without Offers,Desktop,Mobile_Data,13.0,144.09,5521.170000000002,24.0,626.71,Yes,No,No,Not Applicable,Poor Product Quality,-11,16,6.00375,0.004346904732149163,b37392e851e3bcef,
33.0,M,Town,Basic Membership,2025-04-02,Yes,Without Offers,Desktop,Wi-Fi,8.0,735.51,19532.68,5.000000000000001,683.91,Yes,Yes,No,Not Applicable,No reason specified,-11,22,147.10199999999998,0.00025598125807620875,b357dcdc665c9b7a,
17.0,M,Town,No Membership,2025-04-02,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,-999.0,232.24,1872.5899999999965,13.0,377.4664121266218,No,Yes,No,Not Applicable,No reason specified,-11,14,17.864615384615384,0.006942256446953164,8cc52ef5470524b3,
22.0,F,Town,Basic Membership,2025-04-02,No,Credit/Debit Card Offers,Desktop,Mobile_Data,4.0,372.01,14435.1,10.0,687.79,Yes,No,Yes,Solved,Too many ads,-11,15,37.201,0.0006927558520550602,804c2ba65fa98255,
14.0,M,Town,Basic Membership,2025-04-02,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,8.0,1079.68,29599.46,0.0,0.0,No,Yes,No,Not Applicable,Too many ads,-11,19,0.0,0.0,9e1365dfef2d419a,
16.0,F,Town,Silver Membership,2025-04-02,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,17.0,85.37,36034.86,24.0,624.91,No,Yes,Yes,Solved,Poor Website,-11,21,3.5570833333333334,0.000666021735619342,ab3285576e367414,
52.0,F,City,Premium Membership,2025-04-02,Yes,Without Offers,Desktop,Mobile_Data,11.0,43.20999999999998,46106.44,10.0,727.14,No,Yes,No,Not Applicable,No reason specified,-11,2,4.320999999999998,0.00021688944104120812,8e27160a5d2e07f5,
55.0,F,City,Silver Membership,2025-04-02,No,Without Offers,Smartphone,Wi-Fi,3.0,926.9501749589272,30036.46,25.0,0.0,Yes,No,No,Not Applicable,Poor Website,-11,4,37.07800699835709,0.0008323217849240557,94a1cc4a4e4c8978,
48.0,M,City,No Membership,2025-04-02,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,18.999999999999993,144.23,49930.68,23.0,653.21,No,Yes,Yes,Solved in Follow-up,Poor Website,-11,13,6.2708695652173905,0.0004606386293957943,92c6e485749e51d0,
27.0,F,Village,Silver Membership,2025-04-02,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,9.0,56.04000000000002,42309.95,5.000000000000001,396.87168329063866,No,Yes,No,Not Applicable,Quality Customer Care,-11,17,11.208000000000002,0.00011817551190677374,b60ef689be1a8408,
30.0,M,Town,No Membership,2025-04-02,Yes,Without Offers,Desktop,Mobile_Data,10.0,0.0,32057.77,21.0,672.66,Yes,No,No,Not Applicable,No reason specified,-11,0,0.0,0.0006550673986368983,bad82c659c5c4d25,
40.0,M,Town,Silver Membership,2025-04-02,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,4.0,142.45,10950.48,17.0,703.9,No,Yes,No,Not Applicable,Too many ads,-11,20,8.379411764705882,0.001552443363213302,8be0463a1872f37e,
31.0,M,City,Platinum Membership,2025-04-02,No,Credit/Debit Card Offers,Desktop,Wi-Fi,21.0,395.94,78980.02,2.0,775.36,Yes,Yes,No,Not Applicable,Products always in Stock,-11,3,197.97,2.532286013601921e-05,8c5f5a84453c7c51,
36.0,F,City,Platinum Membership,2025-04-02,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,12.0,186.47,25766.42,25.0,0.0,Yes,No,No,Not Applicable,Poor Customer Service,-11,14,7.4588,0.0009702550839425889,b5215c8d41632750,
16.0,F,Town,Silver Membership,2025-04-02,No,Without Offers,Desktop,Mobile_Data,7.0,131.17,16773.64,10.0,726.97,Yes,No,No,Not Applicable,Poor Customer Service,-11,20,13.116999999999999,0.0005961735198800022,90f262964428f2c0,
55.0,F,City,No Membership,2025-04-02,No,Without Offers,Smartphone,Mobile_Data,4.0,55.329999999999984,18386.79,24.0,594.41,No,Yes,No,Not Applicable,Poor Website,-11,4,2.305416666666666,0.0013052849355433983,ac0a63f8d5081efb,
43.0,M,City,Silver Membership,2025-04-02,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,10.0,89.63,38721.84,7.0,723.99,Yes,No,Yes,Solved in Follow-up,No reason specified,-11,22,12.804285714285713,0.00018077653334655586,9b1434b8fa5c9681,
20.0,M,City,Silver Membership,2025-04-02,No,Credit/Debit Card Offers,Both,Wi-Fi,9.0,390.27,90613.45,1.0,739.83,No,Yes,No,Not Applicable,Products always in Stock,-11,23,390.27,1.103588926367995e-05,95855d5faaec5716,
15.0,F,Village,Basic Membership,2025-04-02,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,7.0,320.01,16687.61,0.0,339.7624735895068,Yes,No,Yes,Unsolved,Poor Website,-11,2,0.0,0.0,8e18ce4b64c55025,
58.0,M,Town,Platinum Membership,2025-04-02,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,-999.0,0.0,17288.47,5.000000000000001,774.17,No,Yes,Yes,Solved in Follow-up,Too many ads,-11,19,0.0,0.0002892100920440039,a30d74e0bd40da5b,
38.0,M,Village,Platinum Membership,2025-04-02,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,17.0,1541.426079908812,34856.5,2.0,503.9573528989724,No,Yes,No,Not Applicable,Products always in Stock,-11,2,770.713039954406,5.737810738312797e-05,987691d4c0918642,
62.0,M,City,Premium Membership,2025-04-02,No,Without Offers,Desktop,Fiber_Optic,17.0,279.6,25784.81,9.0,751.26,Yes,No,Yes,No Information Available,Poor Customer Service,-11,4,31.06666666666667,0.0003490427115809657,b8a766ef79371f7f,
52.0,M,City,Basic Membership,2025-04-02,No,Credit/Debit Card Offers,Desktop,Mobile_Data,21.999999999999993,0.0,13497.829999999998,0.0,670.08,Yes,No,No,Not Applicable,Poor Website,-11,21,0.0,0.0,ba450f7dc63da5ea,
25.0,F,City,Gold Membership,2025-04-02,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,18.999999999999993,44.55000000000001,17098.07,6.0,754.92,Yes,No,Yes,Solved,Too many ads,-11,22,7.425000000000002,0.0003509167993814507,af43a03bcd70a57c,
64.0,M,City,Basic Membership,2025-04-02,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,16.0,298.96,39306.47,9.0,709.24,No,Yes,No,Not Applicable,Poor Website,-11,8,33.217777777777776,0.00022896993802801421,8af031b224cc10e6,
11.0,F,Village,Gold Membership,2025-04-02,No,Credit/Debit Card Offers,Desktop,Wi-Fi,10.0,274.08,25305.84,18.0,1034.2269286370151,Yes,Yes,Yes,Solved in Follow-up,Poor Website,-11,18,15.226666666666667,0.0007112982615870486,8dbfec3b0884f811,
20.0,M,Town,Silver Membership,2025-04-02,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,23.0,33.68000000000001,2170.7299999999996,19.0,749.31,No,Yes,Yes,Solved,No reason specified,-11,1,1.7726315789473688,0.00875281587300125,94efcfbb021f9086,
32.0,F,Town,Premium Membership,2025-04-02,No,Without Offers,Desktop,Wi-Fi,7.0,130.82,38744.18,19.0,742.79,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,-11,22,6.8852631578947365,0.0004903962349958109,b86f58a9dff8d3d2,
36.0,F,City,Basic Membership,2025-04-02,No,Without Offers,Smartphone,Fiber_Optic,13.0,58.76999999999998,28257.55,19.0,609.25,Yes,No,No,Not Applicable,Poor Customer Service,-11,20,3.093157894736841,0.0006723866718806124,bcff5d767600e338,
56.0,F,Town,Premium Membership,2025-04-02,No,Gift Vouchers/Coupons,Both,Wi-Fi,11.0,1126.44,45504.53,8.0,742.43,No,Yes,No,Not Applicable,Products always in Stock,-11,8,140.805,0.00017580667243459057,96cda355abe01f62,
44.0,M,City,Premium Membership,2025-04-02,No,Credit/Debit Card Offers,Desktop,Wi-Fi,14.0,313.57,17823.47,12.0,0.0,Yes,No,Yes,Solved,Poor Customer Service,-11,9,26.13083333333333,0.0006732695709645764,86a68b121834c8fa,
10.0,M,City,Gold Membership,2025-04-02,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,17.0,276.63,67699.68,38.1641498810461,714.27,Yes,Yes,No,Not Applicable,User Friendly Website,-11,12,7.248425573797097,0.0005637271827731845,9bdcde5ed99b9190,
14.0,M,Town,No Membership,2025-04-02,No,Without Offers,Smartphone,Mobile_Data,5.0,335.11,34844.14,22.0,0.0,Yes,No,Yes,No Information Available,No reason specified,-11,6,15.232272727272727,0.000631383067568894,bce035af5d7e1306,
38.0,M,City,Basic Membership,2025-04-02,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,14.0,768.1699999999998,49180.95999999999,49.460681626892466,691.09,No,Yes,Yes,Solved in Follow-up,Too many ads,-11,9,15.530922234244645,0.0010056875999755286,a4f0d7eed6aefd70,
28.0,M,City,No Membership,2025-04-02,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,15.0,47.05000000000001,12363.990000000002,23.0,580.38,Yes,No,Yes,No Information Available,No reason specified,-11,10,2.045652173913044,0.0018602409092857563,bfa23b75a21f1e34,
56.0,M,City,No Membership,2025-04-02,No,Credit/Debit Card Offers,Desktop,Mobile_Data,17.0,182.26,24873.64,23.0,614.19,No,Yes,Yes,Solved,Poor Website,-11,22,7.924347826086956,0.0009246736706006841,8f2cedc30b993ba0,
51.0,F,Village,Premium Membership,2025-04-02,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,10.0,298.48,22477.57,16.0,775.19,Yes,Yes,Yes,No Information Available,Products always in Stock,-11,2,18.655,0.0007118207172750436,97bf7c7b0528cef6,
56.0,M,Town,No Membership,2025-04-02,No,Without Offers,Smartphone,Wi-Fi,16.0,495.29,30275.99,0.0,690.33,Yes,No,No,Not Applicable,Poor Customer Service,-11,19,0.0,0.0,b42e2dce434932f8,
27.0,F,Town,Gold Membership,2025-04-02,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,5.0,290.5,44429.79,12.0,710.77,No,Yes,Yes,Solved,Poor Website,-11,1,24.208333333333332,0.00027008905511369735,b762810741627a14,
61.0,F,Village,Basic Membership,2025-04-02,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,2.0,100.68999999999997,48929.68,0.0,559.54,No,Yes,Yes,Unsolved,Too many ads,-11,20,0.0,0.0,bddc60e2dbb46e3a,
14.0,M,Town,No Membership,2025-04-02,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,15.0,307.37,41719.14,0.0,698.24,No,Yes,Yes,No Information Available,Poor Product Quality,-11,16,0.0,0.0,b183b834f3ac8f59,
13.0,M,Town,Silver Membership,2025-04-02,No,Without Offers,Smartphone,Wi-Fi,15.0,34.45999999999998,35096.12,13.0,1005.9080089268176,No,Yes,Yes,Solved,Poor Website,-11,6,2.650769230769229,0.0003704113161226939,8993b22e438201e2,
62.0,M,Town,Gold Membership,2025-04-02,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,18.999999999999993,111.19999999999999,47165.29,6.0,786.09,Yes,No,No,Not Applicable,No reason specified,-11,16,18.53333333333333,0.0001272121935431755,b82129284010ba27,
58.0,F,City,Silver Membership,2025-04-02,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,24.0,1036.0182538678066,21399.05,17.0,614.91,No,Yes,Yes,Solved,No reason specified,-11,17,60.94225022751804,0.0007944277900187158,9108eed90c32bdf7,
30.0,F,Town,Basic Membership,2025-04-02,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,16.0,32.31,46963.13,14.0,0.0,Yes,No,Yes,No Information Available,Poor Website,-11,20,2.307857142857143,0.0002981061952216558,ad2497b58458ce05,
38.0,F,City,Premium Membership,2025-04-02,No,Without Offers,Both,Wi-Fi,12.0,745.9100000000001,35543.52,3.0,792.76,Yes,Yes,No,Not Applicable,Products always in Stock,-11,20,248.63666666666668,8.440357060865104e-05,be0244012222ab3a,
29.0,M,Town,Gold Membership,2025-04-02,Yes,Without Offers,Desktop,Wi-Fi,11.0,631.07,24828.53,18.0,0.0,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,-11,17,35.059444444444445,0.0007249724409781812,8c89997a0fb3f211,
62.0,F,Village,Gold Membership,2025-04-02,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,18.0,34.05000000000001,40297.28,6.0,674.32,No,Yes,Yes,Solved,No reason specified,-11,10,5.675000000000002,0.0001488934240722947,8f9b39d2ae15f00d,
38.0,F,Town,No Membership,2025-04-02,No,Without Offers,Desktop,Mobile_Data,4.0,33.39999999999998,29151.06,8.0,572.17,Yes,No,No,Not Applicable,Poor Website,-11,8,4.174999999999997,0.0002744325592276919,b90add02555e362b,
53.0,M,Town,Basic Membership,2025-04-02,Yes,Without Offers,Desktop,Fiber_Optic,15.0,1294.62,45881.59,12.213099180585456,664.91,Yes,Yes,Yes,Solved,No reason specified,-11,22,106.0025781218572,0.0002661873570768898,9c0c0da55e2cf7f1,
50.0,M,City,Silver Membership,2025-04-02,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,7.0,130.69,2075.7400000000016,19.0,633.14,No,Yes,No,Not Applicable,Too many ads,-11,6,6.8784210526315785,0.009153362174453441,8d005a19246d8ce8,
36.0,F,Town,Silver Membership,2025-04-02,No,Without Offers,Desktop,Fiber_Optic,9.0,0.0,10459.969999999998,29.0,697.68,Yes,No,Yes,No Information Available,Poor Customer Service,-11,19,0.0,0.0027724744908446206,814a1e3177b81e1f,
46.0,F,City,Premium Membership,2025-04-02,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,16.0,174.66,31500.43,16.0,1257.3367386193231,No,Yes,Yes,No Information Available,Reasonable Price,-11,19,10.91625,0.0005079295742947001,9aac8d5be6658d03,
10.0,F,Town,No Membership,2025-04-02,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,6.0,117.04999999999998,27193.48,0.0,686.35,Yes,No,Yes,Solved in Follow-up,Too many ads,-11,22,0.0,0.0,b3e102c5d4cfdf39,
29.0,F,Town,No Membership,2025-04-02,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,18.0,33.339999999999975,32717.97,28.0,598.52,No,Yes,Yes,Solved in Follow-up,No reason specified,-11,12,1.1907142857142847,0.0008557988163691084,9e236e5623e588f2,
43.0,M,City,Gold Membership,2025-04-02,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,6.0,331.95,1342.9599999999991,5.000000000000001,313.22537847342494,Yes,Yes,No,Not Applicable,Poor Customer Service,-11,15,66.38999999999999,0.0037231190802406657,81b451b700a9b6a5,
39.0,M,City,Gold Membership,2025-04-02,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,15.0,118.65,15820.18,0.0,662.69,Yes,No,No,Not Applicable,Poor Customer Service,-11,5,0.0,0.0,a451f934552e0da0,
42.0,M,Town,Premium Membership,2025-04-02,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,10.0,209.01,22699.06,0.0,774.71,No,Yes,No,Not Applicable,Too many ads,-11,13,0.0,0.0,947f739c8719ae75,
24.0,M,Town,Premium Membership,2025-04-02,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,16.0,42.420000000000016,34818.27,20.0,788.01,Yes,No,Yes,No Information Available,Poor Customer Service,-11,17,2.121000000000001,0.0005744110778622833,b88b2ec729557b61,
