age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,recency,avg_time_spent,monetary,frequency,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,tenure_months,visit_hour,login_spend_ratio,login_transaction_ratio,user_id,churn_risk_score
42.0,M,City,Gold Membership,2025-01-02,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,11.0,324.59,97638.17,15.0,826.42,No,Yes,Yes,Unsolved,Reasonable Price,-8,10,21.639333333333333,0.0001536284426469689,aba2f5370330fe6a,0
57.0,M,Town,Premium Membership,2025-01-02,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,6.0,802.6599999999999,45849.78,0.0,758.59,No,Yes,No,Not Applicable,User Friendly Website,-8,3,0.0,0.0,8b598b9e62d61cc7,0
53.0,F,City,Gold Membership,2025-01-02,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,7.0,0.0,7433.079999999998,23.0,759.49,No,Yes,Yes,Solved,Poor Customer Service,-8,5,0.0,0.0030942758587288186,9917a991153765cd,0
51.0,F,Town,Premium Membership,2025-01-02,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,15.0,217.54,8137.700000000001,14.0,719.3,Yes,No,No,Not Applicable,Poor Website,-8,22,15.538571428571428,0.0017203878245695956,98e656d154974bc6,0
32.0,M,Town,Basic Membership,2025-01-02,Yes,Without Offers,Smartphone,Fiber_Optic,20.000000000000007,128.39,30353.33,17.0,631.57,Yes,No,No,Not Applicable,Poor Customer Service,-8,5,7.55235294117647,0.0005600703448353113,9be28e32953972a3,1
29.0,M,Town,No Membership,2025-01-02,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,20.999999999999993,31.079999999999984,4218.57,9.0,1040.2382226749717,Yes,No,No,Not Applicable,No reason specified,-8,14,3.4533333333333314,0.002133424359439336,bfdc8e2b59ff3e3c,1
57.0,M,Town,No Membership,2025-01-02,No,Without Offers,Desktop,Fiber_Optic,13.0,119.1,44341.82,0.0,563.92,Yes,No,Yes,No Information Available,Poor Customer Service,-8,3,0.0,0.0,a89d50ff3ce77f17,1
40.0,M,City,Silver Membership,2025-01-02,Yes,Without Offers,Desktop,Mobile_Data,15.0,31.650000000000006,29427.79,29.0,748.89,No,Yes,Yes,Solved in Follow-up,Too many ads,-8,13,1.0913793103448277,0.0009854630605968032,9f0fa94f21428b6b,0
15.0,M,City,Basic Membership,2025-01-02,No,Gift Vouchers/Coupons,Both,Wi-Fi,8.0,0.0,1140.4799999999996,33.63545910271683,1031.5497773962948,Yes,Yes,Yes,No Information Available,No reason specified,-8,21,0.0,0.02949237084623741,88ed0114a2510405,1
27.0,M,Town,No Membership,2025-01-02,No,Gift Vouchers/Coupons,Both,Mobile_Data,11.0,1380.0848628315557,45939.55,16.0,96.07987415578191,Yes,No,Yes,No Information Available,Poor Customer Service,-8,5,86.25530392697223,0.00034828377726817085,b604fc19dd23557f,1
19.0,M,Town,Basic Membership,2025-01-02,Yes,Without Offers,Smartphone,Wi-Fi,8.0,778.04,41737.72,13.0,682.63,Yes,Yes,Yes,Unsolved,Poor Customer Service,-8,6,59.849230769230765,0.0003114688583851729,89e85a39a98f8252,1
20.0,F,Village,Platinum Membership,2025-01-02,No,Without Offers,Desktop,Fiber_Optic,19.000000000000007,138.7,35211.96,5.0,759.38,Yes,No,Yes,Unsolved,Poor Product Quality,-8,4,27.74,0.00014199720776690648,b352d8cc70811457,0
32.0,M,Town,No Membership,2025-01-02,No,Without Offers,Smartphone,Fiber_Optic,4.0,101.23000000000002,29618.33,5.0,672.92,No,Yes,Yes,Unsolved,Too many ads,-8,19,20.246000000000002,0.00016881437947379206,993558ac8469018d,1
38.0,F,City,Basic Membership,2025-01-02,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,17.0,85.87000000000003,5387.66,7.0,653.64,Yes,No,Yes,No Information Available,Poor Customer Service,-8,11,12.267142857142861,0.001299265358244581,bc4ae5b4a2bbb748,1
40.0,F,Town,No Membership,2025-01-02,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,14.0,0.0,30229.59,26.0,708.99,Yes,No,No,Not Applicable,Too many ads,-8,18,0.0,0.0008600844404439491,8caf2f9225f3d038,1
38.0,M,City,Silver Membership,2025-01-02,No,Gift Vouchers/Coupons,Both,Mobile_Data,19.000000000000007,350.53,42280.0,5.0,652.87,Yes,No,No,Not Applicable,Poor Customer Service,-8,1,70.106,0.00011825922421948912,b393b7fec8f50180,1
55.0,M,Town,Basic Membership,2025-01-02,Yes,Without Offers,Desktop,Mobile_Data,16.0,299.34,21848.08,29.0,574.14,Yes,No,No,Not Applicable,No reason specified,-8,2,10.322068965517241,0.0013273477577892428,89eab3777acb58dd,1
44.0,F,Village,No Membership,2025-01-02,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,19.000000000000007,67.02000000000001,14705.600000000002,10.0,625.0,No,Yes,No,Not Applicable,Too many ads,-8,22,6.702000000000001,0.0006800130562506799,af16dc535acfe0ae,0
64.0,F,Village,Gold Membership,2025-01-02,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,13.0,80.08999999999997,32437.84,9.0,0.0,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,-8,22,8.898888888888886,0.0002774537392132152,a56469e96b3cc461,1
49.0,F,Town,No Membership,2025-01-02,Yes,Without Offers,Smartphone,Wi-Fi,14.0,203.94,2965.9000000000015,0.0,672.81,Yes,No,Yes,Solved,Poor Product Quality,-8,8,0.0,0.0,a2cde75311d4d457,1
52.0,F,City,Basic Membership,2025-01-02,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,11.0,172.52,35228.6,25.0,674.47,Yes,No,Yes,Solved,No reason specified,-8,15,6.9008,0.0007096506815485146,bd2eb71534e42fa4,1
30.0,M,City,Basic Membership,2025-01-02,No,Credit/Debit Card Offers,Desktop,Mobile_Data,14.0,104.42000000000002,3536.5999999999985,28.0,651.14,Yes,No,Yes,Unsolved,Poor Product Quality,-8,4,3.729285714285715,0.0079172086184471,b7304dfa65339a61,1
56.0,F,Town,Gold Membership,2025-01-02,No,Without Offers,Smartphone,Wi-Fi,20.000000000000007,123.63,22509.49,28.0,758.03,No,Yes,No,Not Applicable,Poor Website,-8,18,4.415357142857142,0.0012439197867210674,bfa988e2811ad04f,0
46.0,F,City,Basic Membership,2025-01-02,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,11.0,732.81,38191.61,28.0,544.14,Yes,Yes,No,Not Applicable,Too many ads,-8,6,26.17178571428571,0.0007331453164713402,987dac53551b5c14,1
56.0,M,Town,Premium Membership,2025-01-02,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,16.0,61.19,2045.0499999999993,23.0,781.3,No,Yes,No,Not Applicable,Poor Customer Service,-8,10,2.6604347826086956,0.011246668785604269,abdf7dca80ec7d86,0
62.0,M,Village,Silver Membership,2025-01-02,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,9.0,0.0,16550.38,10.0,647.8,No,Yes,No,Not Applicable,No reason specified,-8,21,0.0,0.0006042157340194001,901040d3d1b1c4c8,1
11.0,M,Town,Silver Membership,2025-01-02,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,12.0,275.13,29072.86,26.0,733.97,Yes,No,No,Not Applicable,Poor Customer Service,-8,3,10.581923076923077,0.0008943048602717449,b7196e1b30bdcd14,0
38.0,F,City,Silver Membership,2025-01-02,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,8.0,243.85,17146.7,5.0,718.44,No,Yes,Yes,No Information Available,Too many ads,-8,22,48.769999999999996,0.00029160129937539,83e55f3640010e41,1
63.0,M,Town,Premium Membership,2025-01-02,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,16.0,63.809999999999974,24121.39,27.0,749.25,Yes,No,Yes,Unsolved,Poor Product Quality,-8,6,2.3633333333333324,0.0011193384792501594,82119588f01e76db,0
42.0,F,Town,Gold Membership,2025-01-02,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,8.0,54.67999999999998,40729.56,5.0,601.12,Yes,No,No,Not Applicable,Poor Product Quality,-8,0,10.935999999999996,0.00012276096279949993,b10a4f85cc059eb5,1
12.0,F,Town,Gold Membership,2025-01-02,Yes,Without Offers,Desktop,Wi-Fi,7.0,941.26,28837.7,4.0,798.25,Yes,No,Yes,Unsolved,User Friendly Website,-8,10,235.315,0.00013870731715774837,9098d5615bfa9277,0
38.0,F,Village,Platinum Membership,2025-01-02,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,17.0,478.18,19507.689999999995,2.433838527162905,1016.9919026246782,Yes,No,Yes,Unsolved,Poor Website,-8,17,196.4715385442634,0.0001247630307413592,bf728201a19b358e,0
37.0,M,Town,Silver Membership,2025-01-02,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,17.0,77.30000000000001,9366.0,23.0,697.44,No,Yes,Yes,Unsolved,Poor Product Quality,-8,15,3.3608695652173917,0.0024556907964979713,9bd082543b4065be,1
32.0,M,Town,No Membership,2025-01-02,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,-999.0000000000001,347.85,14997.66,0.0,615.28,Yes,Yes,Yes,Unsolved,Poor Product Quality,-8,15,0.0,0.0,ba7946ac990b9594,1
18.0,M,Town,Basic Membership,2025-01-02,Yes,Without Offers,Desktop,Fiber_Optic,-999.0000000000001,86.59,26085.62,13.0,174.98744476861611,Yes,No,No,Not Applicable,Poor Product Quality,-8,11,6.660769230769231,0.0004983588659192306,b640efc5fadd9876,1
60.0,F,Town,Basic Membership,2025-01-02,No,Credit/Debit Card Offers,Desktop,Wi-Fi,11.0,32.349999999999994,8874.719999999994,9.0,686.52,Yes,No,Yes,Solved in Follow-up,Poor Website,-8,20,3.5944444444444437,0.0010141165017037164,ad2eaa89e77232ac,1
39.0,M,City,Gold Membership,2025-01-02,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,18.0,1074.52,15929.25,0.0,734.73,No,Yes,Yes,No Information Available,Products always in Stock,-8,10,0.0,0.0,859d977e9bb6405f,0
22.0,F,City,Silver Membership,2025-01-02,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,7.0,77.09,6680.450000000001,26.0,645.33,No,Yes,Yes,Solved,Poor Website,-8,20,2.9650000000000003,0.003891953386373672,9d0fcb7a4ac644c2,1
31.0,M,City,Silver Membership,2025-01-02,No,Without Offers,Desktop,Wi-Fi,16.0,184.13,38805.99,28.0,650.92,No,Yes,Yes,Solved in Follow-up,Poor Website,-8,0,6.576071428571429,0.0007215380924439758,a9d71abb3d76440c,1
12.0,F,Town,No Membership,2025-01-02,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,13.0,311.19,32891.57,21.0,0.0,No,Yes,Yes,Unsolved,Poor Product Quality,-8,1,14.818571428571428,0.0006384614659622511,b11e28b149e5c818,1
27.0,F,City,Gold Membership,2025-01-02,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,11.0,67.38999999999999,42896.79,27.0,698.02,No,Yes,Yes,Solved in Follow-up,No reason specified,-8,10,2.4959259259259254,0.0006294177256619901,85c3ef8b3f35657f,1
26.0,M,City,Gold Membership,2025-01-02,No,Without Offers,Both,Wi-Fi,4.0,434.72,43383.82,0.0,1058.0382770172569,Yes,No,Yes,No Information Available,No reason specified,-8,6,0.0,0.0,a0ffbe1f7c2bc3cc,0
64.0,F,City,Premium Membership,2025-01-02,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,8.0,0.0,7494.920000000002,14.0,765.77,No,Yes,Yes,Solved in Follow-up,No reason specified,-8,14,0.0,0.0018679318791928394,b80fe4de763d0c42,0
16.0,M,City,Premium Membership,2025-01-02,No,Without Offers,Desktop,Mobile_Data,12.0,405.14,48719.5,0.0,749.07,No,Yes,Yes,Unsolved,No reason specified,-8,10,0.0,0.0,ac8076bcc6ba2636,0
25.0,M,Town,Silver Membership,2025-01-02,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,18.0,129.98,43483.41,9.0,622.27,Yes,No,Yes,No Information Available,Too many ads,-8,0,14.44222222222222,0.0002069754878929688,a5ef14fee3fd5ce4,1
57.0,F,City,Silver Membership,2025-01-02,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,19.000000000000007,174.04,49059.95,13.0,774.55,Yes,No,Yes,Solved,Poor Customer Service,-8,15,13.387692307692307,0.00026498192517521933,8b6186eff76c1a5f,0
26.0,M,Town,Silver Membership,2025-01-02,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,18.0,58.50000000000003,29125.08,10.0,722.65,Yes,No,No,Not Applicable,Poor Customer Service,-8,19,5.850000000000003,0.0003433466963867567,99ac8a2ec8d4b9c9,0
42.0,F,City,Basic Membership,2025-01-02,Yes,Without Offers,Desktop,Fiber_Optic,16.0,31.860000000000014,36022.41,18.0,511.13,No,Yes,No,Not Applicable,Poor Website,-8,20,1.7700000000000007,0.0004996889436325887,9b162d2ed5792004,1
22.0,F,Town,Platinum Membership,2025-01-02,No,Credit/Debit Card Offers,Both,Mobile_Data,11.0,483.34,26125.07,1.9999999999999982,731.41,No,Yes,No,Not Applicable,Reasonable Price,-8,9,241.67000000000021,7.655481880048545e-05,9ed20929e5d436eb,0
18.0,F,Town,Gold Membership,2025-01-02,Yes,Without Offers,Smartphone,Mobile_Data,3.0,41.599999999999994,41783.89,12.0,779.14,No,Yes,Yes,Unsolved,Poor Product Quality,-8,15,3.4666666666666663,0.00028719202544329886,a0b48f0c59072016,0
48.0,F,City,Basic Membership,2025-01-02,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,11.0,202.1,44295.3,39.65910349658018,510.84,No,Yes,Yes,No Information Available,No reason specified,-8,23,5.095929614682973,0.0008953343469076894,bda7e5b86e195c57,1
36.0,M,City,Basic Membership,2025-01-02,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,24.0,44.110000000000014,8573.59,27.0,551.16,No,Yes,No,Not Applicable,Poor Product Quality,-8,22,1.633703703703704,0.0031492058752517907,b8c3c19c233af824,1
26.0,F,Town,Gold Membership,2025-01-02,Yes,Credit/Debit Card Offers,Both,Wi-Fi,6.0,209.52,39055.79,25.0,752.87,No,Yes,Yes,No Information Available,Too many ads,-8,16,8.3808,0.0006401099555277207,a391988877785162,0
53.0,M,City,Basic Membership,2025-01-02,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,14.0,252.96,33952.7,25.0,540.52,No,Yes,No,Not Applicable,Poor Website,-8,14,10.118400000000001,0.0007363184665726143,bab303c9a6b8a8e7,1
54.0,F,City,Basic Membership,2025-01-02,No,Without Offers,Desktop,Fiber_Optic,8.0,33.889999999999986,22091.25,9.0,663.4,Yes,No,Yes,No Information Available,Too many ads,-8,11,3.765555555555554,0.00040740112035308096,926c6668d18a7e82,1
63.0,F,Town,Gold Membership,2025-01-02,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,8.0,1246.41,46686.85,15.0,784.94,Yes,No,Yes,No Information Available,Quality Customer Care,-8,5,83.09400000000001,0.0003212896136706589,a2d81c8b139c1b78,0
38.0,M,Village,No Membership,2025-01-02,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,19.000000000000007,323.15,24880.89,25.0,703.4,No,Yes,Yes,Solved,Too many ads,-8,19,12.925999999999998,0.0010047872081746273,9bbe62572d211504,1
56.0,F,Village,Silver Membership,2025-01-02,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,18.0,84.02999999999997,26890.33,15.0,663.34,No,Yes,Yes,Solved,No reason specified,-8,23,5.6019999999999985,0.0005578213432114816,a037471f697ae7b6,1
17.0,M,City,Gold Membership,2025-01-02,No,Without Offers,Desktop,Fiber_Optic,24.0,0.0,27455.61,8.0,767.9,Yes,No,Yes,No Information Available,Quality Customer Care,-8,16,0.0,0.0002913794302876534,9ba346cff6b4a64c,0
58.0,M,Town,Premium Membership,2025-01-02,No,Credit/Debit Card Offers,Desktop,Wi-Fi,14.0,32.21000000000001,8598.39,9.0,733.66,No,Yes,Yes,Solved,Too many ads,-8,11,3.5788888888888897,0.0010467075813030114,bfa23bc5d598208c,0
58.0,M,Town,Platinum Membership,2025-01-02,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,19.000000000000007,94.54000000000002,23812.06,32.293860317087024,741.43,No,Yes,Yes,No Information Available,Poor Website,-8,0,2.927491451060061,0.0013561976711417248,bfab92619bb9f362,0
49.0,F,Town,Basic Membership,2025-01-02,Yes,Without Offers,Desktop,Wi-Fi,13.0,280.7,4448.48,27.0,640.51,Yes,No,No,Not Applicable,No reason specified,-8,18,10.396296296296295,0.0060694889040751,a783102391ec2af0,1
55.0,M,City,Platinum Membership,2025-01-02,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,17.0,57.620000000000005,99819.19,6.0,796.42,Yes,No,No,Not Applicable,Reasonable Price,-8,5,9.603333333333333,6.010868250884424e-05,8891426dc9d158f9,0
50.0,F,Town,No Membership,2025-01-02,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,7.0,685.66,10152.41,0.0,961.5148630308308,Yes,No,Yes,No Information Available,Too many ads,-8,22,0.0,0.0,b0a9354e289c342d,1
58.0,M,City,Premium Membership,2025-01-02,Yes,Credit/Debit Card Offers,Both,Mobile_Data,5.0,419.3,51798.3,1.0,352.727145748687,No,Yes,No,Not Applicable,Products always in Stock,-8,9,419.3,1.93056528882222e-05,9b00d18a84f0e4f8,0
55.0,M,Village,Gold Membership,2025-01-02,Yes,Without Offers,Smartphone,Wi-Fi,12.0,44.079999999999984,59471.35,1.0,711.03,Yes,No,No,Not Applicable,Quality Customer Care,-8,16,44.079999999999984,1.6814819236489504e-05,8dea69daf3fbe653,0
28.0,F,Town,Gold Membership,2025-01-02,No,Without Offers,Both,Wi-Fi,14.0,308.77,45564.89,36.92659854662425,716.28,Yes,No,Yes,Solved,Poor Website,-8,10,8.361723314703381,0.0008104178139489473,88c3b4537c9383ce,1
63.0,M,Town,Silver Membership,2025-01-02,Yes,Without Offers,Smartphone,Wi-Fi,20.000000000000007,178.67,47097.44,17.0,0.0,Yes,No,Yes,Unsolved,Poor Customer Service,-8,0,10.51,0.0003609538013106445,9d90dad613804dc8,0
32.0,F,Town,No Membership,2025-01-02,No,Without Offers,Desktop,Mobile_Data,-999.0000000000001,34.43000000000001,18529.18,17.0,688.84,No,Yes,No,Not Applicable,Poor Product Quality,-8,5,2.0252941176470594,0.0009174717931392538,87a456591433311a,1
48.0,F,City,Gold Membership,2025-01-02,No,Credit/Debit Card Offers,Desktop,Mobile_Data,12.0,615.17,42393.25,9.0,694.63,Yes,Yes,Yes,No Information Available,Poor Product Quality,-8,5,68.35222222222222,0.00021229794837621555,bcfa0b3ec5496248,1
11.0,M,Town,Basic Membership,2025-01-02,No,Without Offers,Both,Wi-Fi,12.0,244.51,24222.58,17.0,536.71,Yes,Yes,Yes,No Information Available,Poor Website,-8,11,14.382941176470588,0.0007018244959868024,9d6796e08838bc15,1
30.0,F,Town,Platinum Membership,2025-01-02,No,Without Offers,Smartphone,Fiber_Optic,7.0,73.9,5029.0899999999965,13.0,752.79,No,Yes,Yes,No Information Available,Too many ads,-8,20,5.684615384615385,0.0025849606986552255,af36fa82d7d41835,0
17.0,M,City,Premium Membership,2025-01-02,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,11.0,545.04,1100.3600000000042,10.0,754.96,No,Yes,Yes,Solved,Too many ads,-8,9,54.504,0.009087934857682905,b4d1e94c15e4d896,0
13.0,F,Village,Silver Membership,2025-01-03,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,15.0,0.0,22968.26,8.0,1003.2662397136628,Yes,No,Yes,Solved in Follow-up,Too many ads,-8,11,0.0,0.00034830675027189696,92aab919d8fd7f00,0
26.0,M,Town,Platinum Membership,2025-01-03,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,11.0,123.42000000000002,95808.08,1.9999999999999982,508.7812605535088,Yes,No,Yes,Solved,Reasonable Price,-8,21,61.710000000000065,2.0875066069584092e-05,a35bb62e89f64548,0
13.0,M,City,Basic Membership,2025-01-03,Yes,Without Offers,Smartphone,Wi-Fi,12.0,974.01,30999.8,14.0,253.46801729507808,No,Yes,No,Not Applicable,Poor Product Quality,-8,22,69.57214285714285,0.0004516158168762379,a8b94286caf5dcd2,1
64.0,F,Town,Premium Membership,2025-01-03,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,13.0,1087.55,61562.11,12.0,701.04,Yes,Yes,Yes,Unsolved,User Friendly Website,-8,3,90.62916666666666,0.00019492509272343004,849eec4d768dc9a3,0
34.0,F,Town,Silver Membership,2025-01-03,No,Gift Vouchers/Coupons,Both,Wi-Fi,4.0,389.61,71004.02,1.0,762.2,Yes,No,No,Not Applicable,Products always in Stock,-8,19,389.61,1.4083709626581706e-05,bd58916cfcf8685a,0
29.0,M,City,Premium Membership,2025-01-03,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,9.0,42.389999999999986,30295.75,0.0,730.4,Yes,No,Yes,Solved in Follow-up,No reason specified,-8,17,0.0,0.0,948f4a7373d6afb9,0
52.0,F,City,Platinum Membership,2025-01-03,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,15.0,284.25,34974.91,6.0,710.0,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,-8,3,47.375,0.0001715515493821142,a32012aa821c2c7f,0
42.0,M,Town,Platinum Membership,2025-01-03,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,6.0,534.03,37747.55,23.0,0.0,No,Yes,No,Not Applicable,Poor Website,-8,1,23.218695652173913,0.00060931106787063,ab3fcc0db74c0930,0
36.0,F,Town,Premium Membership,2025-01-03,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,15.0,31.77000000000001,32637.3,21.0,737.66,No,Yes,Yes,Solved in Follow-up,Too many ads,-8,18,1.5128571428571433,0.0006434355783107059,acbe6bfa036eb104,0
23.0,F,City,Premium Membership,2025-01-03,Yes,Without Offers,Desktop,Wi-Fi,18.0,138.79,30124.62,9.0,796.87,Yes,No,No,Not Applicable,Poor Customer Service,-8,2,15.42111111111111,0.0002987589552996851,9ec1e00892318485,0
50.0,M,City,No Membership,2025-01-03,No,Without Offers,Smartphone,Wi-Fi,8.0,1170.0353819525126,42335.53,18.0,657.28,Yes,No,Yes,Solved in Follow-up,Too many ads,-8,14,65.00196566402848,0.00042517478817437744,ae35aeaaa12eb788,1
44.0,F,City,Silver Membership,2025-01-03,Yes,Without Offers,Desktop,Fiber_Optic,12.0,0.0,24485.11,12.0,622.49,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,-8,18,0.0,0.0004900937753598003,9ec7a7bd6c9a2017,1
46.0,M,Town,Platinum Membership,2025-01-03,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,23.0,54.31,3371.6100000000006,11.0,766.6,No,Yes,No,Not Applicable,No reason specified,-8,4,4.9372727272727275,0.0032625362957162895,82c4a5755064e3ff,0
46.0,F,City,No Membership,2025-01-03,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,12.0,318.11,18422.24,20.0,519.62,No,Yes,No,Not Applicable,No reason specified,-8,8,15.9055,0.001085644308184021,8dcfbdf8d357d824,1
38.0,F,City,No Membership,2025-01-03,No,Without Offers,Both,Wi-Fi,4.0,349.97,6069.790000000001,18.0,635.21,No,Yes,Yes,Solved,Too many ads,-8,13,19.442777777777778,0.0029655062201492965,9d703009b600c648,1
38.0,F,City,Basic Membership,2025-01-03,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,12.0,34.81,34562.65,15.0,368.1218721546047,No,Yes,No,Not Applicable,No reason specified,-8,10,2.320666666666667,0.00043399449984303864,a0f2da64f40e99c5,1
34.0,F,City,No Membership,2025-01-03,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,11.0,34.889999999999986,39203.5,15.0,0.0,No,Yes,No,Not Applicable,Too many ads,-8,15,2.325999999999999,0.0003826188988228092,a2951156a5aa5896,1
46.0,M,City,Premium Membership,2025-01-03,No,Credit/Debit Card Offers,Both,Fiber_Optic,5.0,468.64,47224.4,0.0,789.19,Yes,No,Yes,Solved,Poor Customer Service,-8,3,0.0,0.0,a64d64812bf2136c,0
47.0,M,Village,Platinum Membership,2025-01-03,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,12.0,156.79,55780.76,6.0,832.75,No,Yes,No,Not Applicable,User Friendly Website,-8,20,26.131666666666664,0.00010756397008574283,be759b64e3016977,0
21.0,M,Town,Platinum Membership,2025-01-03,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,7.0,518.99,2839.3199999999997,20.0,796.49,Yes,No,Yes,No Information Available,Too many ads,-8,0,25.9495,0.007043940098333404,bd1867b90da0ba28,0
